6.059123	1.253166	2.815548	1.265113
6.061457	1.253194	2.812264	1.266279
6.063785	1.253225	2.818935	1.263910
6.066108	1.253250	2.822491	1.262650
6.068426	1.253272	2.821002	1.263177
6.070738	1.253295	2.820405	1.263389
6.073045	1.253318	2.817165	1.264538
6.075346	1.253344	2.816653	1.264720
6.077642	1.253370	2.813923	1.265690
6.079933	1.253398	2.813387	1.265880
6.082219	1.253427	2.813661	1.265783
6.084499	1.253455	2.811331	1.266611
6.086775	1.253486	2.809772	1.267166
6.089045	1.253517	2.812793	1.266091
6.091310	1.253545	2.818514	1.264060
6.093570	1.253569	2.817813	1.264308
6.095825	1.253594	2.814708	1.265411
6.098074	1.253620	2.816949	1.264615
6.100319	1.253645	2.822805	1.262538
6.102559	1.253665	2.827363	1.260925
6.104793	1.253681	2.824707	1.261865
6.107023	1.253700	2.823510	1.262289
6.109248	1.253719	2.822511	1.262642
6.111467	1.253739	2.821077	1.263151
6.113682	1.253760	2.819385	1.263751
6.115892	1.253782	2.816273	1.264855
6.118097	1.253806	2.814701	1.265413
6.120297	1.253832	2.816617	1.264733
6.122493	1.253856	2.813718	1.265763
6.124683	1.253882	2.812191	1.266305
6.126869	1.253909	2.814383	1.265526
6.129050	1.253935	2.817787	1.264318
6.131226	1.253958	2.818364	1.264113
6.133398	1.253980	2.820148	1.263480
6.135565	1.254000	2.826589	1.262765
6.137727	1.254019	2.824084	1.263652
6.139885	1.254040	2.827457	1.262458
6.142037	1.254058	2.832536	1.260663
6.144186	1.254073	2.835462	1.259631
6.146329	1.254085	2.832446	1.260695
6.148468	1.254099	2.831186	1.261140
6.150603	1.254114	2.833998	1.260147
6.152733	1.254127	2.834958	1.259809
6.154858	1.254139	2.831948	1.260871
6.156979	1.254153	2.828961	1.261926
6.159095	1.254170	2.827836	1.262324
6.161207	1.254187	2.827337	1.262501
6.163315	1.254204	2.831478	1.261037
6.165418	1.254219	2.828830	1.261973
6.167516	1.254235	2.827327	1.262504
6.169611	1.254253	2.825089	1.263296
6.171701	1.254272	2.822139	1.264341
6.173786	1.254293	2.819429	1.265301
6.175867	1.254316	2.822562	1.264191
6.177944	1.254336	2.822828	1.264097
6.180017	1.254357	2.825410	1.263182
6.182085	1.254375	2.822787	1.264111
6.184149	1.254395	2.820115	1.265058
6.186209	1.254417	2.819268	1.265359
6.188264	1.254440	2.816372	1.266386
6.190315	1.254464	2.815254	1.266783
6.192362	1.254490	2.812777	1.267663
6.194405	1.254517	2.810188	1.268585
6.196444	1.254546	2.814875	1.266918
6.198479	1.254571	2.819104	1.265417
6.200509	1.254593	2.821792	1.264464
6.202536	1.254613	2.819889	1.265138
6.204558	1.254634	2.824807	1.263396
6.206576	1.254652	2.822858	1.264086
6.208590	1.254671	2.820132	1.265052
6.210600	1.254692	2.826045	1.263070
6.212606	1.254709	2.823274	1.264051
